"YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmax_source","Tmin_source","no_Tmin","no_Tmax"
20131230,2013-12-30 12:00:00,"2013-12-30 12:00:00",2013,12,30,2,6,3.944,0,NA,NA,FALSE,FALSE
20131231,2013-12-31 12:00:00,"2013-12-31 12:00:00",2013,12,31,3,6,4.444,0,NA,NA,FALSE,FALSE
20140101,2014-01-01 12:00:00,"2014-01-01 12:00:00",2014,1,1,2,5,3.333,0,NA,NA,FALSE,FALSE
20140102,2014-01-02 12:00:00,"2014-01-02 12:00:00",2014,1,2,3,8,6.111,0,NA,NA,FALSE,FALSE
20140103,2014-01-03 12:00:00,"2014-01-03 12:00:00",2014,1,3,5,6,5.611,0,NA,NA,FALSE,FALSE
20140104,2014-01-04 12:00:00,"2014-01-04 12:00:00",2014,1,4,5.13965298507463,7.49838263036127,NA,NA,"daily_MEIERWIK","daily_HOHN",FALSE,FALSE
20140105,2014-01-05 12:00:00,"2014-01-05 12:00:00",2014,1,5,2.13965298507463,7.49838263036127,NA,NA,"daily_MEIERWIK","daily_HOHN",FALSE,FALSE
20140106,2014-01-06 12:00:00,"2014-01-06 12:00:00",2014,1,6,4,10,7.778,NA,NA,NA,FALSE,FALSE
20140107,2014-01-07 12:00:00,"2014-01-07 12:00:00",2014,1,7,8,11,9.278,NA,NA,NA,FALSE,FALSE
20140108,2014-01-08 12:00:00,"2014-01-08 12:00:00",2014,1,8,7,10,8.278,NA,NA,NA,FALSE,FALSE
20140109,2014-01-09 12:00:00,"2014-01-09 12:00:00",2014,1,9,5,10,7.333,NA,NA,NA,FALSE,FALSE
20140110,2014-01-10 12:00:00,"2014-01-10 12:00:00",2014,1,10,5,7,6.222,NA,NA,NA,FALSE,FALSE
20140111,2014-01-11 12:00:00,"2014-01-11 12:00:00",2014,1,11,3,7,5.278,0,NA,NA,FALSE,FALSE
20140112,2014-01-12 12:00:00,"2014-01-12 12:00:00",2014,1,12,2,6,3.833,0,NA,NA,FALSE,FALSE
20140113,2014-01-13 12:00:00,"2014-01-13 12:00:00",2014,1,13,1,6,3.333,NA,NA,NA,FALSE,FALSE
20140114,2014-01-14 12:00:00,"2014-01-14 12:00:00",2014,1,14,2,7,3.333,0,NA,NA,FALSE,FALSE
20140115,2014-01-15 12:00:00,"2014-01-15 12:00:00",2014,1,15,2,4,2.778,NA,NA,NA,FALSE,FALSE
20140116,2014-01-16 12:00:00,"2014-01-16 12:00:00",2014,1,16,2,4,2.778,NA,NA,NA,FALSE,FALSE
20140117,2014-01-17 12:00:00,"2014-01-17 12:00:00",2014,1,17,3,7,5.444,NA,NA,NA,FALSE,FALSE
20140118,2014-01-18 12:00:00,"2014-01-18 12:00:00",2014,1,18,4,7,5.5,0,NA,NA,FALSE,FALSE
20140119,2014-01-19 12:00:00,"2014-01-19 12:00:00",2014,1,19,1,4,2.944,0,NA,NA,FALSE,FALSE
20140120,2014-01-20 12:00:00,"2014-01-20 12:00:00",2014,1,20,0,1,0.611,NA,NA,NA,FALSE,FALSE
20140121,2014-01-21 12:00:00,"2014-01-21 12:00:00",2014,1,21,-1,1,-0.389,NA,NA,NA,FALSE,FALSE
20140122,2014-01-22 12:00:00,"2014-01-22 12:00:00",2014,1,22,-3,-1,-2.611,0,NA,NA,FALSE,FALSE
20140123,2014-01-23 12:00:00,"2014-01-23 12:00:00",2014,1,23,-4,-3,-3.167,NA,NA,NA,FALSE,FALSE
20140124,2014-01-24 12:00:00,"2014-01-24 12:00:00",2014,1,24,-7,-4,-5.278,NA,NA,NA,FALSE,FALSE
20140125,2014-01-25 12:00:00,"2014-01-25 12:00:00",2014,1,25,-9,-7,-7.778,0,NA,NA,FALSE,FALSE
20140126,2014-01-26 12:00:00,"2014-01-26 12:00:00",2014,1,26,-10,-7,-8.722,0,NA,NA,FALSE,FALSE
20140127,2014-01-27 12:00:00,"2014-01-27 12:00:00",2014,1,27,-8,4,-1.722,NA,NA,NA,FALSE,FALSE
20140128,2014-01-28 12:00:00,"2014-01-28 12:00:00",2014,1,28,-2,1,-0.889,0,NA,NA,FALSE,FALSE
20140129,2014-01-29 12:00:00,"2014-01-29 12:00:00",2014,1,29,-6,-1,-4.611,NA,NA,NA,FALSE,FALSE
20140130,2014-01-30 12:00:00,"2014-01-30 12:00:00",2014,1,30,-6,-4,-4.667,NA,NA,NA,FALSE,FALSE
20140131,2014-01-31 12:00:00,"2014-01-31 12:00:00",2014,1,31,-6,-3,-3.667,0,NA,NA,FALSE,FALSE
20140201,2014-02-01 12:00:00,"2014-02-01 12:00:00",2014,2,1,-2,4,2.222,0,NA,NA,FALSE,FALSE
20140202,2014-02-02 12:00:00,"2014-02-02 12:00:00",2014,2,2,2,6,3.889,0,NA,NA,FALSE,FALSE
20140203,2014-02-03 12:00:00,"2014-02-03 12:00:00",2014,2,3,-1,6,1.444,0,NA,NA,FALSE,FALSE
20140204,2014-02-04 12:00:00,"2014-02-04 12:00:00",2014,2,4,0,6,2.5,0,NA,NA,FALSE,FALSE
20140205,2014-02-05 12:00:00,"2014-02-05 12:00:00",2014,2,5,-1,5,2.056,0,NA,NA,FALSE,FALSE
20140206,2014-02-06 12:00:00,"2014-02-06 12:00:00",2014,2,6,3,8,5.778,NA,NA,NA,FALSE,FALSE
20140207,2014-02-07 12:00:00,"2014-02-07 12:00:00",2014,2,7,4,9,6.111,NA,NA,NA,FALSE,FALSE
20140208,2014-02-08 12:00:00,"2014-02-08 12:00:00",2014,2,8,3,7,5.222,0,NA,NA,FALSE,FALSE
20140209,2014-02-09 12:00:00,"2014-02-09 12:00:00",2014,2,9,3,7,5.278,0,NA,NA,FALSE,FALSE
20140210,2014-02-10 12:00:00,"2014-02-10 12:00:00",2014,2,10,2,7,4.556,0,NA,NA,FALSE,FALSE
20140211,2014-02-11 12:00:00,"2014-02-11 12:00:00",2014,2,11,1,6,3.556,NA,NA,NA,FALSE,FALSE
20140212,2014-02-12 12:00:00,"2014-02-12 12:00:00",2014,2,12,2,7,4.444,NA,NA,NA,FALSE,FALSE
20140213,2014-02-13 12:00:00,"2014-02-13 12:00:00",2014,2,13,4,7,5.556,0,NA,NA,FALSE,FALSE
20140214,2014-02-14 12:00:00,"2014-02-14 12:00:00",2014,2,14,2,6,4.222,0,NA,NA,FALSE,FALSE
20140215,2014-02-15 12:00:00,"2014-02-15 12:00:00",2014,2,15,4,12,8.778,0,NA,NA,FALSE,FALSE
20140216,2014-02-16 12:00:00,"2014-02-16 12:00:00",2014,2,16,3,7,5.111,0,NA,NA,FALSE,FALSE
20140217,2014-02-17 12:00:00,"2014-02-17 12:00:00",2014,2,17,1,8,3.611,0,NA,NA,FALSE,FALSE
20140218,2014-02-18 12:00:00,"2014-02-18 12:00:00",2014,2,18,1,8,5.222,0,NA,NA,FALSE,FALSE
20140219,2014-02-19 12:00:00,"2014-02-19 12:00:00",2014,2,19,3,7,5.5,NA,NA,NA,FALSE,FALSE
20140220,2014-02-20 12:00:00,"2014-02-20 12:00:00",2014,2,20,5,10,7.222,NA,NA,NA,FALSE,FALSE
20140221,2014-02-21 12:00:00,"2014-02-21 12:00:00",2014,2,21,3,8,6.222,NA,NA,NA,FALSE,FALSE
20140222,2014-02-22 12:00:00,"2014-02-22 12:00:00",2014,2,22,3,6,4.833,0,NA,NA,FALSE,FALSE
20140223,2014-02-23 12:00:00,"2014-02-23 12:00:00",2014,2,23,3,9,6,0,NA,NA,FALSE,FALSE
20140224,2014-02-24 12:00:00,"2014-02-24 12:00:00",2014,2,24,3,12,6.722,0,NA,NA,FALSE,FALSE
20140225,2014-02-25 12:00:00,"2014-02-25 12:00:00",2014,2,25,3,13,7.5,0,NA,NA,FALSE,FALSE
20140226,2014-02-26 12:00:00,"2014-02-26 12:00:00",2014,2,26,4,10,7.278,0,NA,NA,FALSE,FALSE
20140227,2014-02-27 12:00:00,"2014-02-27 12:00:00",2014,2,27,0,10,5.056,0,NA,NA,FALSE,FALSE
20140228,2014-02-28 12:00:00,"2014-02-28 12:00:00",2014,2,28,3,6,4.611,NA,NA,NA,FALSE,FALSE
20140301,2014-03-01 12:00:00,"2014-03-01 12:00:00",2014,3,1,-1,6,2.722,0,NA,NA,FALSE,FALSE
20140302,2014-03-02 12:00:00,"2014-03-02 12:00:00",2014,3,2,2,7,4.111,0,NA,NA,FALSE,FALSE
20140303,2014-03-03 12:00:00,"2014-03-03 12:00:00",2014,3,3,1,11,6.167,0,NA,NA,FALSE,FALSE
20140304,2014-03-04 12:00:00,"2014-03-04 12:00:00",2014,3,4,0,8,4.444,0,NA,NA,FALSE,FALSE
20140305,2014-03-05 12:00:00,"2014-03-05 12:00:00",2014,3,5,-1,8,3.056,0,NA,NA,FALSE,FALSE
20140306,2014-03-06 12:00:00,"2014-03-06 12:00:00",2014,3,6,1,10,5.444,0,NA,NA,FALSE,FALSE
20140307,2014-03-07 12:00:00,"2014-03-07 12:00:00",2014,3,7,4,12,7.722,0,NA,NA,FALSE,FALSE
20140308,2014-03-08 12:00:00,"2014-03-08 12:00:00",2014,3,8,-1,11,5.778,0,NA,NA,FALSE,FALSE
20140309,2014-03-09 12:00:00,"2014-03-09 12:00:00",2014,3,9,6,17,11,0,NA,NA,FALSE,FALSE
20140310,2014-03-10 12:00:00,"2014-03-10 12:00:00",2014,3,10,5,16,9.778,0,NA,NA,FALSE,FALSE
20140311,2014-03-11 12:00:00,"2014-03-11 12:00:00",2014,3,11,1,11,5.611,0,NA,NA,FALSE,FALSE
20140312,2014-03-12 12:00:00,"2014-03-12 12:00:00",2014,3,12,-2,14,5.444,0,NA,NA,FALSE,FALSE
20140313,2014-03-13 12:00:00,"2014-03-13 12:00:00",2014,3,13,-1,14,5.667,0,NA,NA,FALSE,FALSE
20140314,2014-03-14 12:00:00,"2014-03-14 12:00:00",2014,3,14,4,10,6.611,0,NA,NA,FALSE,FALSE
20140315,2014-03-15 12:00:00,"2014-03-15 12:00:00",2014,3,15,6,9,7.444,0,NA,NA,FALSE,FALSE
20140316,2014-03-16 12:00:00,"2014-03-16 12:00:00",2014,3,16,7,9,8.278,0,NA,NA,FALSE,FALSE
20140317,2014-03-17 12:00:00,"2014-03-17 12:00:00",2014,3,17,7,10,8.278,0,NA,NA,FALSE,FALSE
20140318,2014-03-18 12:00:00,"2014-03-18 12:00:00",2014,3,18,6,10,7.944,NA,NA,NA,FALSE,FALSE
20140319,2014-03-19 12:00:00,"2014-03-19 12:00:00",2014,3,19,6,10,8,NA,NA,NA,FALSE,FALSE
20140320,2014-03-20 12:00:00,"2014-03-20 12:00:00",2014,3,20,7,18,12.556,0,NA,NA,FALSE,FALSE
20140321,2014-03-21 12:00:00,"2014-03-21 12:00:00",2014,3,21,3,11,6.889,NA,NA,NA,FALSE,FALSE
20140322,2014-03-22 12:00:00,"2014-03-22 12:00:00",2014,3,22,2,10,5.222,0,NA,NA,FALSE,FALSE
20140323,2014-03-23 12:00:00,"2014-03-23 12:00:00",2014,3,23,2,9,4.722,0,NA,NA,FALSE,FALSE
20140324,2014-03-24 12:00:00,"2014-03-24 12:00:00",2014,3,24,-1,9,4.222,NA,NA,NA,FALSE,FALSE
20140325,2014-03-25 12:00:00,"2014-03-25 12:00:00",2014,3,25,-2,10,4.5,NA,NA,NA,FALSE,FALSE
20140326,2014-03-26 12:00:00,"2014-03-26 12:00:00",2014,3,26,2,8,4.667,NA,NA,NA,FALSE,FALSE
20140327,2014-03-27 12:00:00,"2014-03-27 12:00:00",2014,3,27,3,6,4,0,NA,NA,FALSE,FALSE
20140328,2014-03-28 12:00:00,"2014-03-28 12:00:00",2014,3,28,4,7,5.278,0,NA,NA,FALSE,FALSE
20140329,2014-03-29 12:00:00,"2014-03-29 12:00:00",2014,3,29,3,10,6.333,0,NA,NA,FALSE,FALSE
20140330,2014-03-30 12:00:00,"2014-03-30 12:00:00",2014,3,30,3,15,7.833,0,NA,NA,FALSE,FALSE
20140331,2014-03-31 12:00:00,"2014-03-31 12:00:00",2014,3,31,2,10,5.556,0,NA,NA,FALSE,FALSE
20140401,2014-04-01 12:00:00,"2014-04-01 12:00:00",2014,4,1,3,6,4.944,0,NA,NA,FALSE,FALSE
20140402,2014-04-02 12:00:00,"2014-04-02 12:00:00",2014,4,2,3,14,7.611,0,NA,NA,FALSE,FALSE
20140403,2014-04-03 12:00:00,"2014-04-03 12:00:00",2014,4,3,3,10,5.889,0,NA,NA,FALSE,FALSE
20140404,2014-04-04 12:00:00,"2014-04-04 12:00:00",2014,4,4,5,7,5.5,0,NA,NA,FALSE,FALSE
20140405,2014-04-05 12:00:00,"2014-04-05 12:00:00",2014,4,5,5,11,8.278,0,NA,NA,FALSE,FALSE
20140406,2014-04-06 12:00:00,"2014-04-06 12:00:00",2014,4,6,9,14,11.278,0,NA,NA,FALSE,FALSE
20140407,2014-04-07 12:00:00,"2014-04-07 12:00:00",2014,4,7,12,17,14.167,0,NA,NA,FALSE,FALSE
20140408,2014-04-08 12:00:00,"2014-04-08 12:00:00",2014,4,8,7,16,9.944,NA,NA,NA,FALSE,FALSE
20140409,2014-04-09 12:00:00,"2014-04-09 12:00:00",2014,4,9,6,10,8.111,0,NA,NA,FALSE,FALSE
20140410,2014-04-10 12:00:00,"2014-04-10 12:00:00",2014,4,10,3,10,7.5,NA,NA,NA,FALSE,FALSE
20140411,2014-04-11 12:00:00,"2014-04-11 12:00:00",2014,4,11,3,12,8.556,0,NA,NA,FALSE,FALSE
20140412,2014-04-12 12:00:00,"2014-04-12 12:00:00",2014,4,12,0,12,7.056,0,NA,NA,FALSE,FALSE
20140413,2014-04-13 12:00:00,"2014-04-13 12:00:00",2014,4,13,7,11,8.722,0,NA,NA,FALSE,FALSE
20140414,2014-04-14 12:00:00,"2014-04-14 12:00:00",2014,4,14,5,9,7.111,NA,NA,NA,FALSE,FALSE
20140415,2014-04-15 12:00:00,"2014-04-15 12:00:00",2014,4,15,1,12,6.833,0,NA,NA,FALSE,FALSE
20140416,2014-04-16 12:00:00,"2014-04-16 12:00:00",2014,4,16,-1,13,6.722,0,NA,NA,FALSE,FALSE
20140417,2014-04-17 12:00:00,"2014-04-17 12:00:00",2014,4,17,5,15,9.222,0,NA,NA,FALSE,FALSE
20140418,2014-04-18 12:00:00,"2014-04-18 12:00:00",2014,4,18,4,10,7.111,0,NA,NA,FALSE,FALSE
20140419,2014-04-19 12:00:00,"2014-04-19 12:00:00",2014,4,19,3,14,9.444,0,NA,NA,FALSE,FALSE
20140420,2014-04-20 12:00:00,"2014-04-20 12:00:00",2014,4,20,8,17,12.222,0,NA,NA,FALSE,FALSE
20140421,2014-04-21 12:00:00,"2014-04-21 12:00:00",2014,4,21,9,16,11.5,0,NA,NA,FALSE,FALSE
20140422,2014-04-22 12:00:00,"2014-04-22 12:00:00",2014,4,22,8,17,11.944,NA,NA,NA,FALSE,FALSE
20140423,2014-04-23 12:00:00,"2014-04-23 12:00:00",2014,4,23,8,11,9.444,0,NA,NA,FALSE,FALSE
20140424,2014-04-24 12:00:00,"2014-04-24 12:00:00",2014,4,24,7,10,8.167,0,NA,NA,FALSE,FALSE
20140425,2014-04-25 12:00:00,"2014-04-25 12:00:00",2014,4,25,7,17,11.389,0,NA,NA,FALSE,FALSE
20140426,2014-04-26 12:00:00,"2014-04-26 12:00:00",2014,4,26,7,18,12.111,0,NA,NA,FALSE,FALSE
20140427,2014-04-27 12:00:00,"2014-04-27 12:00:00",2014,4,27,8,18,12.778,0,NA,NA,FALSE,FALSE
20140428,2014-04-28 12:00:00,"2014-04-28 12:00:00",2014,4,28,7,18,12.5,0,NA,NA,FALSE,FALSE
20140429,2014-04-29 12:00:00,"2014-04-29 12:00:00",2014,4,29,5,20,13.944,0,NA,NA,FALSE,FALSE
20140430,2014-04-30 12:00:00,"2014-04-30 12:00:00",2014,4,30,7,19,13.444,0,NA,NA,FALSE,FALSE
20140501,2014-05-01 12:00:00,"2014-05-01 12:00:00",2014,5,1,5,12,8.833,0,NA,NA,FALSE,FALSE
20140502,2014-05-02 12:00:00,"2014-05-02 12:00:00",2014,5,2,3,11,8.278,0,NA,NA,FALSE,FALSE
20140503,2014-05-03 12:00:00,"2014-05-03 12:00:00",2014,5,3,1,12,7.389,0,NA,NA,FALSE,FALSE
20140504,2014-05-04 12:00:00,"2014-05-04 12:00:00",2014,5,4,5,10,7.667,0,NA,NA,FALSE,FALSE
20140505,2014-05-05 12:00:00,"2014-05-05 12:00:00",2014,5,5,5,12,8.889,NA,NA,NA,FALSE,FALSE
20140506,2014-05-06 12:00:00,"2014-05-06 12:00:00",2014,5,6,9,18,12.556,0,NA,NA,FALSE,FALSE
20140507,2014-05-07 12:00:00,"2014-05-07 12:00:00",2014,5,7,9,15,12.056,NA,NA,NA,FALSE,FALSE
20140508,2014-05-08 12:00:00,"2014-05-08 12:00:00",2014,5,8,9,14,10.944,NA,NA,NA,FALSE,FALSE
20140509,2014-05-09 12:00:00,"2014-05-09 12:00:00",2014,5,9,8,14,10.5,NA,NA,NA,FALSE,FALSE
20140510,2014-05-10 12:00:00,"2014-05-10 12:00:00",2014,5,10,9,14,11.167,0,NA,NA,FALSE,FALSE
20140511,2014-05-11 12:00:00,"2014-05-11 12:00:00",2014,5,11,9,11,10.167,0,NA,NA,FALSE,FALSE
20140512,2014-05-12 12:00:00,"2014-05-12 12:00:00",2014,5,12,9,14,11.056,NA,NA,NA,FALSE,FALSE
20140513,2014-05-13 12:00:00,"2014-05-13 12:00:00",2014,5,13,6,12,9.056,NA,NA,NA,FALSE,FALSE
20140514,2014-05-14 12:00:00,"2014-05-14 12:00:00",2014,5,14,7,12,9.222,NA,NA,NA,FALSE,FALSE
20140515,2014-05-15 12:00:00,"2014-05-15 12:00:00",2014,5,15,6,15,11.111,0,NA,NA,FALSE,FALSE
20140516,2014-05-16 12:00:00,"2014-05-16 12:00:00",2014,5,16,4,14,9.778,0,NA,NA,FALSE,FALSE
20140517,2014-05-17 12:00:00,"2014-05-17 12:00:00",2014,5,17,6,19,12.889,0,NA,NA,FALSE,FALSE
20140518,2014-05-18 12:00:00,"2014-05-18 12:00:00",2014,5,18,8,20,14.222,0,NA,NA,FALSE,FALSE
20140519,2014-05-19 12:00:00,"2014-05-19 12:00:00",2014,5,19,10,16,13.556,0,NA,NA,FALSE,FALSE
20140520,2014-05-20 12:00:00,"2014-05-20 12:00:00",2014,5,20,8,22,16.5,0,NA,NA,FALSE,FALSE
20140521,2014-05-21 12:00:00,"2014-05-21 12:00:00",2014,5,21,14,26,20,0,NA,NA,FALSE,FALSE
20140522,2014-05-22 12:00:00,"2014-05-22 12:00:00",2014,5,22,17,26,21.222,0,NA,NA,FALSE,FALSE
20140523,2014-05-23 12:00:00,"2014-05-23 12:00:00",2014,5,23,10,19,15.444,NA,NA,NA,FALSE,FALSE
20140524,2014-05-24 12:00:00,"2014-05-24 12:00:00",2014,5,24,9,21,15.278,0,NA,NA,FALSE,FALSE
20140525,2014-05-25 12:00:00,"2014-05-25 12:00:00",2014,5,25,13,20,16.833,0,NA,NA,FALSE,FALSE
20140526,2014-05-26 12:00:00,"2014-05-26 12:00:00",2014,5,26,11,20,16.667,0,NA,NA,FALSE,FALSE
20140527,2014-05-27 12:00:00,"2014-05-27 12:00:00",2014,5,27,10,17,13,NA,NA,NA,FALSE,FALSE
20140528,2014-05-28 12:00:00,"2014-05-28 12:00:00",2014,5,28,8,10,9.611,NA,NA,NA,FALSE,FALSE
20140529,2014-05-29 12:00:00,"2014-05-29 12:00:00",2014,5,29,7,14,10.944,0,NA,NA,FALSE,FALSE
20140530,2014-05-30 12:00:00,"2014-05-30 12:00:00",2014,5,30,5,18,12.611,0,NA,NA,FALSE,FALSE
20140531,2014-05-31 12:00:00,"2014-05-31 12:00:00",2014,5,31,10,15,12.833,0,NA,NA,FALSE,FALSE
20140601,2014-06-01 12:00:00,"2014-06-01 12:00:00",2014,6,1,8,16,12.278,0,NA,NA,FALSE,FALSE
20140602,2014-06-02 12:00:00,"2014-06-02 12:00:00",2014,6,2,6,20,13.944,0,NA,NA,FALSE,FALSE
20140603,2014-06-03 12:00:00,"2014-06-03 12:00:00",2014,6,3,8,21,15.889,0,NA,NA,FALSE,FALSE
20140604,2014-06-04 12:00:00,"2014-06-04 12:00:00",2014,6,4,10,22,16.889,0,NA,NA,FALSE,FALSE
20140605,2014-06-05 12:00:00,"2014-06-05 12:00:00",2014,6,5,12,17,14.278,NA,NA,NA,FALSE,FALSE
20140606,2014-06-06 12:00:00,"2014-06-06 12:00:00",2014,6,6,12,18,14.111,0,NA,NA,FALSE,FALSE
20140607,2014-06-07 12:00:00,"2014-06-07 12:00:00",2014,6,7,13,22,18.667,0,NA,NA,FALSE,FALSE
20140608,2014-06-08 12:00:00,"2014-06-08 12:00:00",2014,6,8,14,25,18.889,0,NA,NA,FALSE,FALSE
20140609,2014-06-09 12:00:00,"2014-06-09 12:00:00",2014,6,9,13,23,18.444,0,NA,NA,FALSE,FALSE
20140610,2014-06-10 12:00:00,"2014-06-10 12:00:00",2014,6,10,16,28,22,0,NA,NA,FALSE,FALSE
20140611,2014-06-11 12:00:00,"2014-06-11 12:00:00",2014,6,11,12,22,18.222,NA,NA,NA,FALSE,FALSE
20140612,2014-06-12 12:00:00,"2014-06-12 12:00:00",2014,6,12,11,20,15.944,0,NA,NA,FALSE,FALSE
20140613,2014-06-13 12:00:00,"2014-06-13 12:00:00",2014,6,13,13,18,15.167,NA,NA,NA,FALSE,FALSE
20140614,2014-06-14 12:00:00,"2014-06-14 12:00:00",2014,6,14,11,20,16.111,0,NA,NA,FALSE,FALSE
20140615,2014-06-15 12:00:00,"2014-06-15 12:00:00",2014,6,15,9,20,15.5,0,NA,NA,FALSE,FALSE
20140616,2014-06-16 12:00:00,"2014-06-16 12:00:00",2014,6,16,13,21,16.278,NA,NA,NA,FALSE,FALSE
20140617,2014-06-17 12:00:00,"2014-06-17 12:00:00",2014,6,17,10,23,16.333,0,NA,NA,FALSE,FALSE
20140618,2014-06-18 12:00:00,"2014-06-18 12:00:00",2014,6,18,10,19,15.056,0,NA,NA,FALSE,FALSE
20140619,2014-06-19 12:00:00,"2014-06-19 12:00:00",2014,6,19,13,16,14.333,NA,NA,NA,FALSE,FALSE
20140620,2014-06-20 12:00:00,"2014-06-20 12:00:00",2014,6,20,12,16,13.778,0,NA,NA,FALSE,FALSE
20140621,2014-06-21 12:00:00,"2014-06-21 12:00:00",2014,6,21,11,17,13.389,0,NA,NA,FALSE,FALSE
20140622,2014-06-22 12:00:00,"2014-06-22 12:00:00",2014,6,22,11,15,13.444,0,NA,NA,FALSE,FALSE
20140623,2014-06-23 12:00:00,"2014-06-23 12:00:00",2014,6,23,12,17,13.722,0,NA,NA,FALSE,FALSE
20140624,2014-06-24 12:00:00,"2014-06-24 12:00:00",2014,6,24,11,15,13,0,NA,NA,FALSE,FALSE
20140625,2014-06-25 12:00:00,"2014-06-25 12:00:00",2014,6,25,9,21,15.667,0,NA,NA,FALSE,FALSE
20140626,2014-06-26 12:00:00,"2014-06-26 12:00:00",2014,6,26,9,21,14.611,NA,NA,NA,FALSE,FALSE
20140627,2014-06-27 12:00:00,"2014-06-27 12:00:00",2014,6,27,9,22,15.944,0,NA,NA,FALSE,FALSE
20140628,2014-06-28 12:00:00,"2014-06-28 12:00:00",2014,6,28,13,20,15.778,0,NA,NA,FALSE,FALSE
20140629,2014-06-29 12:00:00,"2014-06-29 12:00:00",2014,6,29,11,19,14.944,0,NA,NA,FALSE,FALSE
20140630,2014-06-30 12:00:00,"2014-06-30 12:00:00",2014,6,30,10,19,14.611,0,NA,NA,FALSE,FALSE
20140701,2014-07-01 12:00:00,"2014-07-01 12:00:00",2014,7,1,9,16,12.556,NA,NA,NA,FALSE,FALSE
20140702,2014-07-02 12:00:00,"2014-07-02 12:00:00",2014,7,2,8,17,13.889,0,NA,NA,FALSE,FALSE
20140703,2014-07-03 12:00:00,"2014-07-03 12:00:00",2014,7,3,10,22,16.444,0,NA,NA,FALSE,FALSE
20140704,2014-07-04 12:00:00,"2014-07-04 12:00:00",2014,7,4,13,27,21.5,0,NA,NA,FALSE,FALSE
20140705,2014-07-05 12:00:00,"2014-07-05 12:00:00",2014,7,5,17,29,21.056,0,NA,NA,FALSE,FALSE
20140706,2014-07-06 12:00:00,"2014-07-06 12:00:00",2014,7,6,16,28,21.667,0,NA,NA,FALSE,FALSE
20140707,2014-07-07 12:00:00,"2014-07-07 12:00:00",2014,7,7,15,22,18.833,NA,NA,NA,FALSE,FALSE
20140708,2014-07-08 12:00:00,"2014-07-08 12:00:00",2014,7,8,15,22,17.944,NA,NA,NA,FALSE,FALSE
20140709,2014-07-09 12:00:00,"2014-07-09 12:00:00",2014,7,9,18,28,22.778,0,NA,NA,FALSE,FALSE
20140710,2014-07-10 12:00:00,"2014-07-10 12:00:00",2014,7,10,17,27,22.389,0,NA,NA,FALSE,FALSE
20140711,2014-07-11 12:00:00,"2014-07-11 12:00:00",2014,7,11,15,25,20.722,0,NA,NA,FALSE,FALSE
20140712,2014-07-12 12:00:00,"2014-07-12 12:00:00",2014,7,12,13,22,17.5,0,NA,NA,FALSE,FALSE
20140713,2014-07-13 12:00:00,"2014-07-13 12:00:00",2014,7,13,13,21,16.444,0,NA,NA,FALSE,FALSE
20140714,2014-07-14 12:00:00,"2014-07-14 12:00:00",2014,7,14,14,20,17.444,NA,NA,NA,FALSE,FALSE
20140715,2014-07-15 12:00:00,"2014-07-15 12:00:00",2014,7,15,14,22,18.444,0,NA,NA,FALSE,FALSE
20140716,2014-07-16 12:00:00,"2014-07-16 12:00:00",2014,7,16,12,21,17.333,0,NA,NA,FALSE,FALSE
20140717,2014-07-17 12:00:00,"2014-07-17 12:00:00",2014,7,17,9,25,19.056,0,NA,NA,FALSE,FALSE
20140718,2014-07-18 12:00:00,"2014-07-18 12:00:00",2014,7,18,15,27,21.722,0,NA,NA,FALSE,FALSE
20140719,2014-07-19 12:00:00,"2014-07-19 12:00:00",2014,7,19,16,30,23.333,0,NA,NA,FALSE,FALSE
20140720,2014-07-20 12:00:00,"2014-07-20 12:00:00",2014,7,20,17,25,21.278,0,NA,NA,FALSE,FALSE
20140721,2014-07-21 12:00:00,"2014-07-21 12:00:00",2014,7,21,19,26,21.722,0,NA,NA,FALSE,FALSE
20140722,2014-07-22 12:00:00,"2014-07-22 12:00:00",2014,7,22,17,28,22.444,0,NA,NA,FALSE,FALSE
20140723,2014-07-23 12:00:00,"2014-07-23 12:00:00",2014,7,23,15,27,21.611,0,NA,NA,FALSE,FALSE
20140724,2014-07-24 12:00:00,"2014-07-24 12:00:00",2014,7,24,16,27,21.778,0,NA,NA,FALSE,FALSE
20140725,2014-07-25 12:00:00,"2014-07-25 12:00:00",2014,7,25,17,28,23.056,0,NA,NA,FALSE,FALSE
20140726,2014-07-26 12:00:00,"2014-07-26 12:00:00",2014,7,26,18,26,21.5,0,NA,NA,FALSE,FALSE
20140727,2014-07-27 12:00:00,"2014-07-27 12:00:00",2014,7,27,16,27,21.056,0,NA,NA,FALSE,FALSE
20140728,2014-07-28 12:00:00,"2014-07-28 12:00:00",2014,7,28,15,27,21.167,0,NA,NA,FALSE,FALSE
20140729,2014-07-29 12:00:00,"2014-07-29 12:00:00",2014,7,29,17,28,22.944,0,NA,NA,FALSE,FALSE
20140730,2014-07-30 12:00:00,"2014-07-30 12:00:00",2014,7,30,15,24,19.389,0,NA,NA,FALSE,FALSE
20140731,2014-07-31 12:00:00,"2014-07-31 12:00:00",2014,7,31,14,23,19.056,0,NA,NA,FALSE,FALSE
20140801,2014-08-01 12:00:00,"2014-08-01 12:00:00",2014,8,1,16,28,22.5,0,NA,NA,FALSE,FALSE
